,Kingdom,Phylum,Class,Order,Family,Genus,Species 
OTU5072,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5073,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5074,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5075,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU5076,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5077,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,
OTU5078,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,
OTU5079,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5081,Fungi,Mucoromycota,,,,,
OTU5082,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5083,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5084,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5085,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Volutella,
OTU5086,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5087,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5088,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5089,Fungi,Ascomycota,Sordariomycetes,Boliniales,Junewangia,,
OTU5090,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon pyriforme
OTU5091,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,
OTU5092,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5093,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5094,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5095,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5096,,,,,,,
OTU5097,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5098,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5099,Fungi,Ascomycota,Leotiomycetes,Erysiphales,,,
OTU5100,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5101,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5102,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU5103,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5104,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,,,
OTU5105,Fungi,,,,,,
OTU5106,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5107,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5108,,,,,,,
OTU5109,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5110,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys musiformis
OTU5111,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5112,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,
OTU5113,Fungi,Basidiomycota,Agaricomycetes,Russulales,,,
OTU5114,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5115,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5116,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU5117,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5118,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa
OTU5119,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,
OTU5120,Fungi,Monoblepharomycota,Monoblepharidomycetes,Monoblepharidales,,,
OTU5121,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5122,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,,
OTU5123,Viridiplantae,Anthophyta,Eudicotyledonae,Lamiales,,,
OTU5124,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5125,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5126,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5127,,,,,,,
OTU5128,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,
OTU5129,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5130,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5131,,,,,,,
OTU5132,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,
OTU5133,,,,,,,
OTU5134,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,
OTU5135,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5136,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5137,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5138,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU5139,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5140,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5141,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5142,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5143,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,,,
OTU5144,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5145,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5146,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,
OTU5147,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5148,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,
OTU5149,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,,
OTU5150,,,,,,,
OTU5151,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU5152,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5153,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,,,
OTU5154,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5155,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5156,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Leucothecium,Leucothecium emdenii
OTU5157,,,,,,,
OTU5158,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5159,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5160,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5161,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gliocladiopsis,
OTU5162,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5163,Viridiplantae,Anthophyta,Monocotyledonae,Poales,Poaceae,Anthoxanthum,Anthoxanthum alpinum
OTU5164,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Lectera,Lectera colletotrichoides
OTU5165,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5166,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5167,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,,,
OTU5168,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,,
OTU5169,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5170,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5171,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5172,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5173,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5174,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5175,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU5176,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5177,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5178,,,,,,,
OTU5179,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5180,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5181,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5182,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU5183,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,,,
OTU5184,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,
OTU5185,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Plectania,Plectania melastoma
OTU5186,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU5187,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5188,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,,
OTU5189,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU5190,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5191,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Protoventuria,Protoventuria alpina
OTU5192,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5193,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,
OTU5194,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,,
OTU5195,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU5196,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5197,Fungi,Ascomycota,,,,,
OTU5198,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5199,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5200,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia aquatica
OTU5201,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,,,
OTU5202,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5203,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5204,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,Stropharia aeruginosa
OTU5205,Fungi,,,,,,
OTU5206,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5207,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5208,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5209,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Lophodermium,
OTU5210,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
OTU5211,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5212,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,Tremellodendropsidaceae,Tremellodendropsis,Tremellodendropsis tuberosa
OTU5213,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,,
OTU5214,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5215,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5216,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU5217,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,
OTU5218,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5219,Fungi,,,,,,
OTU5220,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces,
OTU5221,Fungi,,,,,,
OTU5222,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU5223,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma piceinum
OTU5224,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5225,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,
OTU5226,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5227,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5228,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5229,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Elasticomyces,Elasticomyces elasticus
OTU5230,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5231,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU5232,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,,
OTU5233,Rhodoplantae,Rhodophyta,Florideophyceae,Gigartinales,,,
OTU5234,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU5235,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5236,,,,,,,
OTU5237,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5239,Fungi,,,,,,
OTU5240,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU5241,Fungi,Ascomycota,Sordariomycetes,Oncopodiella,,,
OTU5242,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Podoscyphaceae,Cotylidia,Cotylidia carpatica
OTU5243,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5244,,,,,,,
OTU5245,,,,,,,
OTU5246,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5247,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5248,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5249,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5250,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5251,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU5252,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,,,
OTU5253,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5254,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,
OTU5255,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Antrodiella,Antrodiella pallasii
OTU5256,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5257,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5259,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,
OTU5260,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,
OTU5261,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,,,
OTU5262,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5263,Fungi,Basidiomycota,Tremellomycetes,,,,
OTU5264,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria tenuipes
OTU5265,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5266,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5267,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,,,
OTU5268,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5269,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5270,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5271,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,
OTU5272,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU5273,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5274,,,,,,,
OTU5275,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5276,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,
OTU5277,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5278,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,
OTU5279,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5280,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,,
OTU5282,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
OTU5283,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,,
OTU5284,,,,,,,
OTU5285,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5286,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU5287,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5289,,,,,,,
OTU5290,,,,,,,
OTU5291,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5292,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU5293,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5294,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria californica
OTU5295,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5296,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU5297,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5298,Rhodoplantae,Rhodophyta,Florideophyceae,Gigartinales,,,
OTU5299,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU5300,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,
OTU5301,Fungi,,,,,,
OTU5302,,,,,,,
OTU5303,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU5304,,,,,,,
OTU5305,,,,,,,
OTU5306,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5307,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,
OTU5308,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,
OTU5309,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5310,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5311,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5312,,,,,,,
OTU5313,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5314,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,
OTU5315,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5316,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5317,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU5318,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5319,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5320,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5321,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5322,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5323,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU5324,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5325,Fungi,,,,,,
OTU5326,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5327,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU5328,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5329,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,
OTU5330,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,
OTU5332,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5333,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU5334,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5335,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5336,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,
OTU5337,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5338,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5339,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5340,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Arachniotus,Arachniotus ruber
OTU5341,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5342,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavulinopsis,Clavulinopsis luteonana
OTU5343,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5344,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5345,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5346,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5347,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5348,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5349,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,
OTU5350,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU5351,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU5352,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU5353,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5354,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5355,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,Piloderma lanatum
OTU5356,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5357,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,,,
OTU5358,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,,
OTU5359,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,Paraphaeosphaeria neglecta
OTU5360,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5361,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5362,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5363,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,,
OTU5364,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5365,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU5366,Viridiplantae,Anthophyta,Eudicotyledonae,Lamiales,,,
OTU5367,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5368,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5369,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU5370,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,
OTU5371,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,
OTU5372,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU5373,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5374,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Sabuloglossum,
OTU5375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,,
OTU5376,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,
OTU5377,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Phaeohelotium,
OTU5378,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5379,,,,,,,
OTU5380,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5381,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU5382,Viridiplantae,Anthophyta,Eudicotyledonae,Lamiales,,,
OTU5383,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,,
OTU5384,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia fragilis
OTU5385,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5386,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU5387,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5388,Fungi,Ascomycota,Sordariomycetes,Glomerellales,,,
OTU5389,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,
OTU5390,Fungi,Basidiomycota,Agaricomycetes,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon roseolus
OTU5391,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5392,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5393,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5394,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5395,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5396,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5397,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta mutabilis
OTU5398,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU5399,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5400,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU5401,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,
OTU5402,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,
OTU5403,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU5404,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,,
OTU5405,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5406,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,
OTU5407,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,
OTU5408,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5409,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5410,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
OTU5411,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,
OTU5412,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5413,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,
OTU5414,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,
OTU5415,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU5416,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU5417,Fungi,,,,,,
OTU5419,Viridiplantae,Anthophyta,Eudicotyledonae,Rosales,,,
OTU5420,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces lactosolyticus
OTU5421,Viridiplantae,Anthophyta,Monocotyledonae,Asparagales,,,
